sidx,skey,sday,sclose,sopen,shigh,slow,svol,syest,splus,sallvol,scom,sfor,scoms
431,20190529,2019-05-29,84900,85600,85700,84400,44288,85100,-200,44288,-3007,4913,39375
430,20190530,2019-05-30,84600,85200,85200,83100,46738,84900,-300,46738,-1503,-13004,46738
429,20190531,2019-05-31,84600,84600,84600,83500,51892,84600,0,51892,-25012,18981,32911
428,20190603,2019-06-03,84100,84000,84700,83000,96403,84600,-500,96403,-40315,9215,87188
427,20190604,2019-06-04,84500,84600,84800,83400,56673,84100,400,56673,-16606,8783,47890
426,20190605,2019-06-05,84100,84500,85000,84100,36897,84500,-400,36897,982,-6881,35915
425,20190607,2019-06-07,84400,84000,84500,83100,44702,84100,300,44702,-817,-7420,44702
424,20190610,2019-06-10,84200,84400,84700,83700,37384,84400,-200,37384,-16098,1813,35571
423,20190611,2019-06-11,85000,84000,85500,83800,66404,84200,800,66404,-17808,10979,55425
422,20190612,2019-06-12,84500,85000,85600,84200,71741,85000,-500,71741,-32690,15636,56105
421,20190613,2019-06-13,84500,84400,84800,83100,114586,84500,0,114586,2800,-18540,111786
420,20190614,2019-06-14,83500,84200,84200,83100,93931,84500,-1000,93931,-40180,11313,82618
419,20190617,2019-06-17,83500,83500,84300,83100,66201,83500,0,66201,-27478,22311,43890
418,20190618,2019-06-18,84100,83500,84300,83300,64835,83500,600,64835,4639,1141,59055
417,20190619,2019-06-19,85100,84100,85800,84100,54233,84100,1000,54233,-9885,15399,38834
416,20190620,2019-06-20,84800,85600,85600,84700,41994,85100,-300,41994,-16189,-737,41994
415,20190621,2019-06-21,84100,84700,84700,83800,57688,84800,-700,57688,-16267,4619,53069
414,20190624,2019-06-24,83700,84200,84300,83600,45059,84100,-400,45059,-806,-11547,45059
413,20190625,2019-06-25,83800,83600,84000,82800,73089,83700,100,73089,-12979,-12591,73089
412,20190626,2019-06-26,82600,83300,83700,82600,65259,83800,-1200,65259,-15286,-2602,65259
411,20190627,2019-06-27,83400,82500,83600,82000,59844,82600,800,59844,-5777,9857,49987
410,20190628,2019-06-28,82700,82600,83700,82600,48381,83400,-700,48381,-7899,2938,45443
409,20190701,2019-07-01,83200,83100,83700,82900,55684,82700,500,55684,-3069,580,55104
408,20190702,2019-07-02,82100,83100,83500,82000,71955,83200,-1100,71955,-14296,-14906,71955
407,20190703,2019-07-03,80700,82200,82500,80400,103643,82100,-1400,103643,-13481,-25161,103643
406,20190704,2019-07-04,80800,81100,81200,80200,64562,80700,100,64562,-7119,2394,62168
405,20190705,2019-07-05,80900,81200,82000,80700,62769,80800,100,62769,-3296,-1232,62769
404,20190708,2019-07-08,79400,81300,81300,79200,85626,80900,-1500,85626,-4142,-21530,85626
403,20190709,2019-07-09,79000,79500,80100,78700,45023,79400,-400,45023,-2891,1767,43256
402,20190710,2019-07-10,78800,79000,79500,78500,40532,79000,-200,40532,-467,-1707,40532
401,20190711,2019-07-11,79600,78800,80400,78600,73777,78800,800,73777,-5275,7539,66238
400,20190712,2019-07-12,81300,79200,81800,78900,64916,79600,1700,64916,15305,-456,49611
399,20190715,2019-07-15,79300,81200,81200,79200,39412,81300,-2000,39412,-8140,-3805,39412
398,20190716,2019-07-16,80400,79500,80800,78600,50210,79300,1100,50210,2848,-8341,47362
397,20190717,2019-07-17,79300,79900,80500,78700,42704,80400,-1100,42704,-381,-10558,42704
396,20190718,2019-07-18,78000,78900,79500,77800,55009,79300,-1300,55009,-3210,-16166,55009
395,20190719,2019-07-19,78700,78100,79200,77900,41013,78000,700,41013,-8319,9036,31977
394,20190722,2019-07-22,78700,78600,79300,78200,20757,78700,0,20757,-2049,2004,18753
393,20190723,2019-07-23,79400,78900,79900,78800,21973,78700,700,21973,487,5785,15701
392,20190724,2019-07-24,77700,79200,79200,77700,44632,79400,-1700,44632,-4774,-11532,44632
391,20190725,2019-07-25,77000,77800,78000,76000,54912,77700,-700,54912,7575,-5195,47337
390,20190726,2019-07-26,75800,76200,77500,75800,74240,77000,-1200,74240,-17052,3252,70988
389,20190729,2019-07-29,74800,75600,76200,74200,61054,75800,-1000,61054,-1024,4976,56078
388,20190730,2019-07-30,75300,75600,75900,74600,37222,74800,500,37222,929,7053,29240
387,20190731,2019-07-31,74100,75800,75800,73500,67671,75300,-1200,67671,-19100,6468,61203
386,20190801,2019-08-01,74100,74000,75300,73400,44136,74100,0,44136,-4949,15841,28295
385,20190802,2019-08-02,72900,73200,73900,72700,38406,74100,-1200,38406,-4582,2751,35655
384,20190805,2019-08-05,71100,72300,72600,70300,58560,72900,-1800,58560,13234,-13379,45326
383,20190806,2019-08-06,70400,70000,71800,69400,79227,71100,-700,79227,13126,-5761,66101
382,20190807,2019-08-07,69300,70100,70800,67100,84479,70400,-1100,84479,-10232,5804,78675
381,20190808,2019-08-08,71100,70100,71400,69200,96154,69300,1800,96154,-12459,16983,79171
380,20190809,2019-08-09,70900,72100,72200,70900,79090,71100,-200,79090,-1955,-20815,79090
379,20190812,2019-08-12,70000,70400,71500,70000,51160,70900,-900,51160,-25038,5181,45979
378,20190813,2019-08-13,70500,70000,70900,69200,49485,70000,500,49485,-1242,-6631,49485
377,20190814,2019-08-14,70100,70700,71100,69700,46967,70500,-400,46967,-2830,-8113,46967
376,20190816,2019-08-16,69200,69500,69900,68400,54592,70100,-900,54592,-7796,-9084,54592
375,20190819,2019-08-19,71100,69600,71400,69100,35564,69200,1900,35564,-551,-1425,35564
374,20190820,2019-08-20,71200,70400,71800,70400,43505,71100,100,43505,4702,-14307,38803
373,20190821,2019-08-21,70600,70500,71300,70000,72130,71200,-600,72130,2322,-24597,69808
372,20190822,2019-08-22,71400,71300,72100,70800,69935,70600,800,69935,10957,-16030,58978
371,20190823,2019-08-23,70900,70800,71600,70400,42302,71400,-500,42302,721,-16245,41581
370,20190826,2019-08-26,69400,69800,70500,69100,44477,70900,-1500,44477,-2818,-11270,44477
369,20190827,2019-08-27,68700,69500,70900,68700,102898,69400,-700,102898,8602,-22627,94296
368,20190828,2019-08-28,71000,68600,71900,68600,88613,68700,2300,88613,30814,-23777,57799
367,20190829,2019-08-29,75400,72000,76000,71300,138765,71000,4400,138765,33259,-13722,105506
366,20190830,2019-08-30,78000,75300,78800,75300,114154,75400,2600,114154,9282,6351,98521
365,20190902,2019-09-02,76500,77200,78300,76400,59261,78000,-1500,59261,8025,-24592,51236
364,20190903,2019-09-03,76900,76500,77500,76000,48082,76500,400,48082,8453,-16661,39629
363,20190904,2019-09-04,77600,76100,77800,75500,60522,76900,700,60522,11097,-25527,49425
362,20190905,2019-09-05,75300,76500,77500,74700,92539,77600,-2300,92539,-6820,-21594,92539
361,20190906,2019-09-06,75100,75000,76100,75000,45726,75300,-200,45726,-5667,-2595,45726
360,20190909,2019-09-09,77100,75100,77800,75100,51311,75100,2000,51311,26045,-12532,25266
359,20190910,2019-09-10,76200,76700,77500,76100,38181,77100,-900,38181,4394,-8121,33787
358,20190911,2019-09-11,79300,76800,79400,76800,109207,76200,3100,109207,41823,-16044,67384
357,20190916,2019-09-16,78200,79000,80000,78000,55375,79300,-1100,55375,8869,-15812,46506
356,20190917,2019-09-17,79200,78400,79500,78100,49101,78200,1000,49101,16588,-14633,32513
355,20190918,2019-09-18,78900,79600,79600,77900,47746,79200,-300,47746,17907,-21627,29839
354,20190919,2019-09-19,78700,78300,79200,77500,40947,78900,-200,40947,14260,-14042,26687
353,20190920,2019-09-20,79000,78100,79800,77600,86693,78700,300,86693,7611,-2256,79082
352,20190923,2019-09-23,78200,79700,79700,78200,35646,79000,-800,35646,8419,-9024,27227
351,20190924,2019-09-24,78000,78500,80200,77300,71103,78200,-200,71103,14331,-16266,56772
350,20190925,2019-09-25,78900,78000,79500,77700,62041,78000,900,62041,7264,-23,54777
349,20190926,2019-09-26,77400,78300,79000,77100,40504,78900,-1500,40504,-2623,-5596,40504
348,20190927,2019-09-27,76500,77700,77700,76100,38062,77400,-900,38062,7164,-9113,30898
347,20190930,2019-09-30,78100,76900,78400,76000,49747,76500,1600,49747,5433,2690,41624
346,20191001,2019-10-01,77600,78100,78500,77100,28472,78100,-500,28472,6175,-7808,22297
345,20191002,2019-10-02,75800,76700,76900,75800,30607,77600,-1800,30607,-83,-5594,30607
344,20191004,2019-10-04,75000,75500,76600,75000,35751,75800,-800,35751,10259,-6543,25492
343,20191007,2019-10-07,75200,75200,76500,74700,24567,75000,200,24567,4071,-4796,20496
342,20191008,2019-10-08,76500,76200,77300,75300,39911,75200,1300,39911,8365,-5458,31546
341,20191010,2019-10-10,74700,75100,76500,72300,88107,76500,-1800,88107,11760,-18849,76347
340,20191011,2019-10-11,75700,76100,76500,75000,40684,74700,1000,40684,-6999,10922,29762
339,20191014,2019-10-14,76000,75800,77400,75800,30088,75700,300,30088,-6545,4004,26084
338,20191015,2019-10-15,75500,75700,76600,75100,33403,76000,-500,33403,2118,-3199,31285
337,20191016,2019-10-16,77300,75600,77400,75600,36331,75500,1800,36331,6492,-823,29839
336,20191017,2019-10-17,76300,77200,77700,76000,22722,77300,-1000,22722,4831,-6911,17891
335,20191018,2019-10-18,79100,77500,79300,76200,81274,76300,2800,81274,39050,-15593,42224
334,20191021,2019-10-21,78600,79100,79600,78100,42831,79100,-500,42831,8836,-11031,33995
333,20191022,2019-10-22,77600,78300,79900,77400,49100,78600,-1000,49100,-4606,1997,47103
332,20191023,2019-10-23,77000,77300,77800,75800,50718,77600,-600,50718,764,-7393,49954
331,20191024,2019-10-24,76100,76100,77000,75200,32979,77000,-900,32979,1847,-7454,31132
330,20191025,2019-10-25,76000,75000,76500,74800,51222,76100,-100,51222,5761,-13983,45461
329,20191028,2019-10-28,76000,75300,76700,75300,36608,76000,0,36608,14433,-12277,22175
328,20191029,2019-10-29,75800,76100,76800,75500,45694,76000,-200,45694,9731,-9687,35963
327,20191030,2019-10-30,74600,75300,75600,74200,49330,75800,-1200,49330,-4557,-7570,49330
326,20191031,2019-10-31,73900,74600,75400,73900,41947,74600,-700,41947,5207,-11113,36740
325,20191101,2019-11-01,73500,73700,74600,72700,45055,73900,-400,45055,-9800,-1364,45055
324,20191104,2019-11-04,75700,74500,76100,73600,59517,73500,2200,59517,16700,-6825,42817
323,20191105,2019-11-05,75400,75100,75700,74300,50221,75700,-300,50221,-10045,1187,49034
322,20191106,2019-11-06,78300,74900,79400,74500,104392,75400,2900,104392,23867,18879,61646
321,20191107,2019-11-07,78200,77900,80000,77800,49737,78300,-100,49737,7582,-2744,42155
320,20191108,2019-11-08,77400,77900,79000,76800,54359,78200,-800,54359,-9460,4527,49832
319,20191111,2019-11-11,76400,77500,77900,75800,53925,77400,-1000,53925,-5684,-5,53925
318,20191112,2019-11-12,75600,76900,76900,74400,85343,76400,-800,85343,-30464,13651,71692
317,20191113,2019-11-13,78500,75100,79200,75000,109347,75600,2900,109347,13532,20270,75545
316,20191114,2019-11-14,78800,79200,79200,77500,63347,78500,300,63347,11197,-9729,52150
315,20191115,2019-11-15,78700,78600,79800,77800,47289,78800,-100,47289,3558,-743,43731
314,20191118,2019-11-18,78900,77800,79500,77800,49247,78700,200,49247,15117,-12021,34130
313,20191119,2019-11-19,79400,78600,79500,78000,49448,78900,500,49448,4787,35,44626
312,20191120,2019-11-20,78500,78700,79300,78000,63773,79400,-900,63773,12700,-10200,51073
311,20191121,2019-11-21,76900,78100,78500,75700,75429,78500,-1600,75429,10903,-17937,64526
310,20191122,2019-11-22,79600,77700,80200,77100,77240,76900,2700,77240,24291,8945,44004
309,20191125,2019-11-25,82500,79700,82800,79700,113319,79600,2900,113319,60631,-23904,52688
308,20191126,2019-11-26,82500,82500,83200,81500,103268,82500,0,103268,11909,-12317,91359
307,20191127,2019-11-27,81400,83200,83700,81000,42510,82500,-1100,42510,6007,-7188,36503
306,20191128,2019-11-28,84000,82000,84400,80600,146501,81400,2600,146501,82318,-38134,64183
305,20191129,2019-11-29,83200,84400,84400,82700,86439,84000,-800,86439,20910,-19335,65529
304,20191202,2019-12-02,82000,83700,83700,82000,109493,83200,-1200,109493,30406,-26551,79087
303,20191203,2019-12-03,81900,81800,82300,80500,47791,82000,-100,47791,6000,-4858,41791
302,20191204,2019-12-04,80500,81200,82300,80400,61890,81900,-1400,61890,15090,-17408,46800
301,20191205,2019-12-05,81400,80100,81900,80100,49516,80500,900,49516,21867,-12647,27649
300,20191206,2019-12-06,82000,81400,82700,81000,77101,81400,600,77101,14832,-3838,62269
299,20191209,2019-12-09,83600,83000,84000,82000,74302,82000,1600,74302,23121,-2666,51181
298,20191210,2019-12-10,82300,82800,84100,82300,57583,83600,-1300,57583,18603,-17879,38980
297,20191211,2019-12-11,82600,83000,83800,80900,95536,82300,300,95536,409,-9167,95127
296,20191212,2019-12-12,84000,83000,84800,81600,143744,82600,1400,143744,23538,96,120110
295,20191213,2019-12-13,83700,83300,84600,83300,56655,84000,-300,56655,20423,-16658,36232
294,20191216,2019-12-16,82500,83800,84000,81800,95771,83700,-1200,95771,22559,-32369,73212
293,20191217,2019-12-17,82600,82100,82800,81900,58251,82500,100,58251,4215,-13045,54036
292,20191218,2019-12-18,82500,82300,83100,81700,45977,82600,-100,45977,-8691,7509,38468
291,20191219,2019-12-19,82800,82100,83000,81800,29074,82500,300,29074,2344,2202,24528
290,20191220,2019-12-20,82500,83400,83400,82300,69858,82800,-300,69858,17042,-14814,52816
289,20191223,2019-12-23,82400,82100,83000,82000,51013,82500,-100,51013,-3627,8490,42523
288,20191224,2019-12-24,81700,82000,82800,81500,50777,82400,-700,50777,1529,-2081,49248
287,20191226,2019-12-26,81800,82600,82600,81300,26371,81700,100,26371,2940,-4070,23431
286,20191227,2019-12-27,81700,80600,82500,80200,49667,81800,-100,49667,4625,-4353,45042
285,20191230,2019-12-30,83100,81700,83500,81400,56353,81700,1400,56353,22624,-7624,33729
284,20200102,2020-01-02,85900,82900,87200,81800,114989,83100,2800,114989,49356,-23794,65633
283,20200103,2020-01-03,85600,85900,86500,83900,95600,85900,-300,95600,16764,-10545,78836
282,20200106,2020-01-06,84000,84400,85600,83300,68657,85600,-1600,68657,14843,-1595,53814
281,20200107,2020-01-07,88900,84300,89900,84100,183531,84000,4900,183531,55861,-22972,127670
280,20200108,2020-01-08,87300,87800,89400,86500,105155,88900,-1600,105155,27209,-8676,77946
279,20200109,2020-01-09,87700,87300,88800,86900,113303,87300,400,113303,18779,-23583,94524
278,20200110,2020-01-10,87700,87300,88100,86700,92362,87700,0,92362,-3376,1982,90380
277,20200113,2020-01-13,90000,87900,90600,87000,137712,87700,2300,137712,42215,-8490,95497
276,20200114,2020-01-14,89900,91300,91300,88000,113340,90000,-100,113340,6969,-6012,106371
275,20200115,2020-01-15,89800,89100,90400,88300,57708,89900,-100,57708,1532,3900,52276
274,20200116,2020-01-16,89000,89100,89900,87600,68477,89800,-800,68477,11989,-13774,56488
273,20200117,2020-01-17,88400,88500,89500,87300,79213,89000,-600,79213,-14124,8475,70738
272,20200120,2020-01-20,86500,88100,89000,86400,65085,88400,-1900,65085,-8886,13023,52062
271,20200121,2020-01-21,84600,86900,86900,84100,71015,86500,-1900,71015,-21924,8635,62380
270,20200122,2020-01-22,88600,85400,88600,84600,82944,84600,4000,82944,16700,13206,53038
269,20200123,2020-01-23,87500,87900,88400,86700,70134,88600,-1100,70134,14657,-3683,55477
268,20200128,2020-01-28,78200,83100,83800,77600,189520,87500,-9300,189520,-53221,-6423,189520
267,20200129,2020-01-29,79300,78600,79900,77500,130707,78200,1100,130707,-1589,-11463,130707
266,20200130,2020-01-30,79200,79300,80700,78600,62645,79300,-100,62645,12676,6981,42988
265,20200131,2020-01-31,78000,79300,79900,77600,100973,79200,-1200,100973,13952,477,86544
264,20200203,2020-02-03,78200,77500,78300,75000,112977,78000,200,112977,-26468,16615,96362
263,20200204,2020-02-04,78300,76900,78700,76000,105502,78200,100,105502,-18168,9742,95760
262,20200205,2020-02-05,77600,78500,78500,76600,74485,78300,-700,74485,-29895,21724,52761
261,20200206,2020-02-06,81200,78600,81500,78200,70942,77600,3600,70942,27167,-3690,43775
260,20200207,2020-02-07,81400,81600,81900,80000,61854,81200,200,61854,7569,-1161,54285
259,20200210,2020-02-10,80200,80500,80600,78900,55701,81400,-1200,55701,-13826,-2099,55701
258,20200211,2020-02-11,79900,80200,81700,79700,44952,80200,-300,44952,-1126,-105,44952
257,20200212,2020-02-12,82000,78700,82500,78700,58534,79900,2100,58534,15695,-4387,42839
256,20200213,2020-02-13,81100,81300,81800,80600,88435,82000,-900,88435,-5427,-5372,88435
255,20200214,2020-02-14,79200,80200,81100,79200,62910,81100,-1900,62910,-8446,-15268,62910
254,20200217,2020-02-17,80000,79300,80500,78200,58705,79200,800,58705,8330,6753,43622
253,20200218,2020-02-18,78500,79100,79600,78400,50483,80000,-1500,50483,4892,-7713,45591
252,20200219,2020-02-19,78600,79400,80700,78200,49887,78500,100,49887,-5824,-583,49887
251,20200220,2020-02-20,74500,78400,79300,74400,137671,78600,-4100,137671,-71854,16318,121353
250,20200221,2020-02-21,72500,74200,74900,71800,151890,74500,-2000,151890,-32411,20623,131267
249,20200224,2020-02-24,68800,70000,70500,67800,171429,72500,-3700,171429,6766,-30226,164663
248,20200225,2020-02-25,70200,69300,71300,68800,152912,68800,1400,152912,36481,-49144,116431
247,20200226,2020-02-26,70800,70100,72200,68900,89477,70200,600,89477,23052,-19626,66425
246,20200227,2020-02-27,71300,70900,73500,70600,86931,70800,500,86931,10666,-8686,76265
245,20200228,2020-02-28,70900,71600,71600,68300,163511,71300,-400,163511,-14285,6767,156744
244,20200302,2020-03-02,70000,70700,71400,68000,109985,70900,-900,109985,13669,-13155,96316
243,20200303,2020-03-03,70000,70700,71600,69400,84888,70000,0,84888,-16681,4517,80371
242,20200304,2020-03-04,71500,70000,72000,70000,66439,70000,1500,66439,8597,1079,56763
241,20200305,2020-03-05,73300,71500,73700,70600,74246,71500,1800,74246,20412,-19845,53834
240,20200306,2020-03-06,70800,72900,73300,70600,50003,73300,-2500,50003,-524,-7124,50003
239,20200309,2020-03-09,69100,70500,71000,68700,63077,70800,-1700,63077,10540,-19701,52537
238,20200310,2020-03-10,70800,68500,71800,68500,94759,69100,1700,94759,28993,-13899,65766
237,20200311,2020-03-11,69800,69900,71400,69600,70386,70800,-1000,70386,28460,-29268,41926
236,20200312,2020-03-12,67300,71100,71100,66500,135371,69800,-2500,135371,48619,-53689,86752
235,20200313,2020-03-13,62500,61000,64700,59500,158498,67300,-4800,158498,24118,-12284,134380
234,20200316,2020-03-16,64800,62000,67000,60300,118220,62500,2300,118220,22593,-7738,95627
