상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,행정동코드,행정동명,도로명주소,lon,lat
D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,G47612,문구용품 소매업,3611033000,부강면,"세종특별자치시 부강면 퇴미로 23-6, (부강리, 미래로아파트)",127.361366,36.52949159
D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,3611031000,연기면,"세종특별자치시 연기면 당산로 168-24, (연기리)",127.2794153,36.54843682
D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,G47312,통신기기 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내12길 64, (상리)",127.301468,36.60257759
F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,3611025000,조치원읍,"세종특별자치시 조치원읍 도원로 16, (죽림리, 자이아파트)",127.2908988,36.59108787
F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,3611025000,조치원읍,"세종특별자치시 조치원읍 세종로 2233, (번암리)",127.2915445,36.58646851
N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,3611039000,소정면,"세종특별자치시 소정면 소정구길 172, (소정리)",127.1570809,36.71939323
F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,3611034000,금남면,"세종특별자치시 금남면 용포로 87-16, (용포리)",127.2807033,36.46721767
D,소매,D05,의복의류,D05A10,한복/갈옷/민속옷,G47412,한복 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 69, (남리)",127.2985023,36.59804513
D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",3611025000,조치원읍,"세종특별자치시 조치원읍 번영1길 11, (남리)",127.2993794,36.59622985
D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내10길 41, (원리)",127.3005354,36.60064354
D,소매,D25,기타판매업,D25A15,농기구판매,G47512,기계공구 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 61-2, (남리)",127.2985966,36.59750496
D,소매,D05,의복의류,D05A02,캐쥬얼/스포츠의류,G47416,셔츠 및 기타 의복 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원8길 6, (원리)",127.300429,36.60128277
D,소매,D12,가전제품소매,D12A01,일반가전제품,G47320,가전제품 소매업,3611034000,금남면,"세종특별자치시 금남면 용포로 70, (용포리)",127.2812831,36.46484192
D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내10길 49, (원리)",127.3009821,36.60068221
D,소매,D07,가정/주방/인테리어,D07A02,주방용품,G47592,식탁 및 주방용품 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 허만석로 68-9, (죽림리)",127.2983545,36.58721174
D,소매,D23,자동차/자동차용품,D23A02,중고자동차판매,G45120,중고 자동차 판매업,3611039000,소정면,"세종특별자치시 소정면 세종로 4683, (대곡리)",127.1641473,36.72842782
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611031000,연기면,"세종특별자치시 연기면 당산로 132, (연기리)",127.2777929,36.54513757
D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원5길 10, (원리)",127.299351,36.60183519
D,소매,D10,건강/미용식품,D10A05,인삼제품판매,G47216,건강보조식품 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내10길 64, (명리)",127.3017108,36.60044315
D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,3611033000,부강면,"세종특별자치시 부강면 오대길 25, (부강리)",127.36871,36.52996328
D,소매,D01,음/식료품소매,D01A01,식료품점,G47219,기타 식료품 소매업,3611034000,금남면,"세종특별자치시 금남면 성덕영곡길 253, (영곡리)",127.2592828,36.44816992
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 돌간길 43, (신안리)",127.2898676,36.61824407
D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,3611025000,조치원읍,"세종특별자치시 조치원읍 세종로 2449, (서창리)",127.2895986,36.60613028
D,소매,D07,가정/주방/인테리어,D07A10,조명기구/전기용품,G47591,전기용품 및 조명장치 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 28, (죽림리)",127.2990302,36.59158657
D,소매,D07,가정/주방/인테리어,D07A10,조명기구/전기용품,G47591,전기용품 및 조명장치 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 69-1, (남리)",127.2985236,36.59816241
D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 돌마루길 13, (서창리)",127.2909555,36.60565171
D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,3611033000,부강면,"세종특별자치시 부강면 부강로 5-2, (부강리)",127.3679329,36.52665168
D,소매,D14,운동/경기용품소매,D14A01,운동/경기용품,G47631,운동 및 경기용품 소매업,3611034000,금남면,"세종특별자치시 금남면 신촌1길 19-1, (신촌리)",127.2877114,36.47077448
D,소매,D01,음/식료품소매,D01A06,육류소매,G47212,육류 소매업,3611035000,장군면,"세종특별자치시 장군면 장척로 399, (도계리)",127.2049935,36.49706338
D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원7길 6, (원리)",127.3006151,36.60172546
D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,3611032000,연동면,세종특별자치시 세종특별자치시 연동면 부래미길 36-10,127.3179684,36.53365829
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 72, 101동  (죽림리, 삼일)",127.2971306,36.59525231
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내8길 22-13, (정리, 풍산아파트)",127.3003532,36.59854266
Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2941772,36.60292216
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원6길 8, (원리)",127.299436,36.60108769
D,소매,D06,가방/신발/액세서리,D06A07,양품점,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",3611025000,조치원읍,"세종특별자치시 조치원읍 장안로 3, (상리)",127.3015583,36.60124433
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 장안길 6, (정리)",127.3000139,36.60021691
D,소매,D10,건강/미용식품,D10A04,건강식품판매,G47216,건강보조식품 소매업,3611051000,한솔동,"세종특별자치시 노을1로 16, 202동  (한솔동, 첫마을퍼스트프라임2단지)",127.2606235,36.48084763
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611051000,한솔동,"세종특별자치시 노을1로 16, 202동  (한솔동, 첫마을퍼스트프라임2단지)",127.2606235,36.48084763
O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내11길 13, (원리)",127.2971586,36.60202054
N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,3611034000,금남면,"세종특별자치시 금남면 용포쑥티1길 8, (용포리)",127.2814837,36.46365351
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611038000,전동면,"세종특별자치시 전동면 전동로 82, (노장리)",127.270368,36.65999599
D,소매,D01,음/식료품소매,D01A01,식료품점,G47219,기타 식료품 소매업,3611031000,연기면,"세종특별자치시 연기면 연기길 29, (연기리)",127.2787221,36.54489987
Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,3611025000,조치원읍,"세종특별자치시 조치원읍 봉산로 11, (서창리)",127.2887585,36.60632353
N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복5길 23, (침산리)",127.2922134,36.60500131
Q,음식,Q01,한식,Q01A99,기타고기요리,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 장안2길 5, (상리)",127.3025766,36.60111512
F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내10길 19, (원리)",127.2992388,36.60064494
D,소매,D13,책/서적/도서,D13A01,서점,G47611,서적 및 잡지류 소매업,3611035000,장군면,"세종특별자치시 장군면 대학길 300, (금암리)",127.2097434,36.462407
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내2길 38, (남리)",127.3010409,36.59664515
F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 208-1, (원리)",127.2972807,36.60088574
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611036000,연서면,"세종특별자치시 연서면 용연로 557-8, (와촌리)",127.2383696,36.55730198
D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,3611031000,연기면,세종특별자치시 세종특별자치시 연기면 성전덕암길 20-8,127.2837415,36.50444744
D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 91-1, (정리)",127.2981264,36.60006162
D,소매,D07,가정/주방/인테리어,D07A10,조명기구/전기용품,G47591,전기용품 및 조명장치 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 번영1길 46, (남리)",127.3005154,36.59543444
F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 197-7, (서창리)",127.2961312,36.60930524
N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원중고길 12, (서창리)",127.2980838,36.61093892
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611035000,장군면,"세종특별자치시 장군면 외암길 4, (금암리)",127.2034228,36.44005069
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611051000,한솔동,"세종특별자치시 노을1로 16, 202동  (한솔동, 첫마을퍼스트프라임2단지)",127.2606235,36.48084763
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611036000,연서면,"세종특별자치시 연서면 도신고복로 480-3, (쌍류리)",127.219122,36.59728112
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 월현윗길 30-1, (봉안리)",127.2234243,36.50133037
Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,3611034000,금남면,"세종특별자치시 금남면 발산1길 67, (발산리)",127.2833322,36.45677024
Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복4길 23, (침산리)",127.2922615,36.6046321
Q,음식,Q01,한식,Q01A16,보리밥전문,I56111,한식 음식점업,3611033000,부강면,"세종특별자치시 부강면 부강외천로 3, (부강리)",127.3682782,36.52676165
F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,3611025000,조치원읍,"세종특별자치시 조치원읍 섭골길 66, (신안리)",127.2874046,36.61619265
Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,3611033000,부강면,"세종특별자치시 부강면 부촌길 58, (부강리)",127.3660532,36.53121991
F,생활서비스,F03,개인/가정용품수리,F03A07,컴퓨터수리,S95121,컴퓨터 및 사무용 기기 수리업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 95, (신흥리)",127.2954608,36.59698179
D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원5길 5, (원리)",127.2992077,36.60161806
F,생활서비스,F17,예식/의례/관혼상제,F17A04,폐백전문,I56131,출장 음식 서비스업,3611035000,장군면,"세종특별자치시 장군면 장척로 397-4, (도계리)",127.2048375,36.49704432
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611034000,금남면,"세종특별자치시 금남면 대평시장1길 13, (용포리)",127.2819017,36.46672921
Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원로 51, (상리)",127.3022431,36.60214955
D,소매,D08,사무/문구/컴퓨터,D08A04,컴퓨터/주변기기,G47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 104, (침산리)",127.2957776,36.59778573
Q,음식,Q03,일식/수산물,Q03A05,해물찜/탕전문,I56111,한식 음식점업,3611033000,부강면,"세종특별자치시 부강면 부강신대길 49, (부강리)",127.3626998,36.5316166
Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,3611038000,전동면,"세종특별자치시 전동면 운주산로 346, (노장리)",127.267613,36.65326517
Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,3611033000,부강면,"세종특별자치시 부강면 부강로 47, (부강리)",127.3655728,36.52987453
D,소매,D07,가정/주방/인테리어,D07A10,조명기구/전기용품,G47591,전기용품 및 조명장치 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 121-1, (교리)",127.2976767,36.60281666
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611034000,금남면,"세종특별자치시 금남면 초정길 56, (대박리)",127.3398227,36.48243859
Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,3611036000,연서면,"세종특별자치시 연서면 당산로 284, (봉암리)",127.2785981,36.55824608
Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,3611035000,장군면,"세종특별자치시 장군면 금암길 110-20, (금암리)",127.221292,36.43776231
