시군구,단지명,전용면적(㎡),거래금액(만원),층,계약년월,계약일,분/입구분,해제사유발생일
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        37,197",1,201710,14,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.902,"        40,004",5,201710,14,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        35,664",2,201710,14,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        36,154",5,201710,14,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        40,354",11,201710,16,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        34,864",16,201710,16,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        35,214",6,201710,20,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        45,527",10,201710,21,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        36,894",8,201710,28,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        46,027",10,201711,1,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",117.4434,"        47,186",3,201711,1,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        38,510",11,201711,4,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        44,027",13,201711,7,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        44,527",11,201711,8,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5847,"        28,720",2,201711,9,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        39,854",13,201711,9,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        32,704",2,201711,11,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        47,527",15,201711,11,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        36,714",5,201711,12,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        35,014",7,201711,12,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        34,154",6,201711,14,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9572,"        36,508",4,201711,16,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        32,644",3,201711,17,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        43,927",7,201711,20,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        37,027",8,201711,21,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.902,"        41,404",6,201711,24,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        35,214",5,201711,26,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        43,927",9,201711,28,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        45,327",14,201711,29,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        41,754",10,201712,3,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        45,027",5,201712,4,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        33,594",8,201712,5,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.902,"        34,364",1,201712,6,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        40,654",9,201712,6,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        31,620",2,201712,7,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.902,"        43,644",18,201712,9,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        36,610",15,201712,9,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.2291,"        31,644",3,201712,9,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        40,174",13,201712,11,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        36,172",7,201712,13,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",97.5713,"        36,287",17,201712,13,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        36,810",10,201712,13,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        33,004",2,201712,13,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        36,610",5,201712,15,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        31,344",3,201712,16,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.2291,"        35,034",5,201712,17,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        34,114",8,201712,18,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        41,457",4,201712,18,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",97.5713,"        42,597",5,201712,18,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",97.5713,"        38,577",4,201712,18,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",84.9687,"        38,154",5,201712,18,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        43,027",5,201712,19,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        28,964",1,201712,19,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        34,714",6,201712,20,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        38,027",11,201712,21,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.5531,"        37,610",11,201712,22,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",98.7065,"        48,747",16,201712,22,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        32,184",4,201712,26,분,
세종특별자치시 다정동,"가온마을 2단지(2-1 한신,제일)",75.4773,"        32,064",1,201712,30,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),97.5713,"        37,767",13,201701,2,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        41,587",16,201701,2,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),97.5713,"        40,747",22,201701,9,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        36,834",5,201701,9,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        30,800",14,201701,12,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        31,800",7,201701,13,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        23,442",8,201701,14,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        38,054",23,201701,14,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        32,300",7,201701,15,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        23,642",7,201701,18,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        28,580",24,201701,18,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),97.5713,"        38,947",19,201701,19,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5847,"        30,780",17,201701,20,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),97.5713,"        37,267",12,201701,23,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        38,187",7,201701,23,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),97.5713,"        37,947",24,201701,23,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        33,154",25,201701,24,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.9572,"        34,178",7,201702,4,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        35,534",8,201702,6,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        36,457",3,201702,7,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        29,070",7,201702,7,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        40,687",14,201702,7,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),95.8422,"        32,301",2,201702,8,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        33,500",10,201702,9,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        35,097",2,201702,9,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),97.5713,"        40,447",17,201702,11,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        25,842",6,201702,12,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        23,912",3,201702,12,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        33,100",7,201702,13,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        25,442",13,201702,15,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        31,164",3,201702,20,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        26,442",15,201702,21,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        29,280",23,201702,21,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        33,684",9,201702,21,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        35,274",3,201702,21,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        37,734",11,201702,21,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),95.8422,"        33,451",2,201702,22,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.9687,"        34,244",5,201702,23,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.9572,"        34,768",26,201702,23,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        31,784",7,201702,24,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        41,437",15,201702,25,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        37,534",13,201702,25,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        38,554",19,201702,25,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.9687,"        34,444",14,201702,26,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        25,272",3,201702,26,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.9687,"        35,644",13,201702,27,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        36,737",6,201702,27,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        30,430",2,201702,27,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        32,000",8,201702,27,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        29,530",2,201703,1,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        25,842",9,201703,1,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        37,034",7,201703,3,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        30,170",9,201703,4,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        25,942",9,201703,4,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        26,762",11,201703,4,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        30,170",9,201703,4,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        26,442",7,201703,5,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        32,040",4,201703,5,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        33,800",6,201703,5,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5847,"        30,780",16,201703,5,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        41,737",9,201703,5,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        22,082",1,201703,5,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        33,937",1,201703,6,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),84.902,"        32,724",1,201703,7,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        26,442",6,201703,7,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),97.5713,"        38,577",10,201703,7,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),75.5531,"        29,080",4,201703,8,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),98.7065,"        41,837",6,201703,9,분,
세종특별자치시 다정동,가온마을 3단지(2-1한신．제일),59.8969,"        24,642",5,201703,9,분,
