계약년월,계약일,시군구,도로조건,계약면적(㎡),전월세구분,보증금(만원),월세(만원),건축년도
201803,12,세종특별자치시 장군면 봉안리,8m미만,20,월세,100,25,2012
201804,12,세종특별자치시 장군면 봉안리,8m미만,20,월세,100,30,2014
201812,20,세종특별자치시 장군면 봉안리,8m미만,20,월세,"2,000",12,2014
201806,23,세종특별자치시 장군면 봉안리,8m미만,20,월세,100,30,2013
201801,28,세종특별자치시 장군면 봉안리,8m미만,20,월세,"2,000",10,2013
201803,30,세종특별자치시 장군면 봉안리,8m미만,20,월세,50,25,2012
201802,3,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,500",0,2015
201804,4,세종특별자치시 장군면 봉안리,8m미만,20,전세,"5,000",0,2013
201805,5,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2015
201805,10,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2015
201810,13,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,300",0,2013
201803,14,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,500",0,2013
201807,18,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2013
201806,23,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,900",0,2015
201804,23,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2013
201804,24,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,300",0,2013
201812,24,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,500",0,2014
201810,25,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2014
201808,25,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2014
201801,26,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,900",0,2015
201805,28,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,500",0,2014
201801,30,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,300",0,2014
201805,30,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2014
201805,30,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2014
201807,30,세종특별자치시 장군면 봉안리,8m미만,21,전세,"4,000",0,2014
201802,20,세종특별자치시 장군면 봉안리,8m미만,21.37,월세,500,34,2013
201808,29,세종특별자치시 장군면 봉안리,8m미만,21.98,전세,"4,000",0,2015
201806,1,세종특별자치시 장군면 봉안리,8m미만,22,월세,"3,000",5,2017
201801,6,세종특별자치시 장군면 봉안리,8m미만,22,월세,500,30,2017
201811,17,세종특별자치시 장군면 봉안리,8m미만,22,월세,300,30,2017
201803,22,세종특별자치시 장군면 봉안리,8m미만,22,월세,70,25,2014
201804,6,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2017
201802,7,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2017
201806,18,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2017
201809,18,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2015
201802,23,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,500",0,2015
201803,30,세종특별자치시 장군면 봉안리,8m미만,22,전세,"3,800",0,2014
201801,12,세종특별자치시 장군면 봉안리,-,22.79,전세,"4,000",0,
201811,3,세종특별자치시 장군면 봉안리,8m미만,25,월세,500,25,2013
201810,8,세종특별자치시 장군면 봉안리,8m미만,25,월세,100,28,2014
201807,20,세종특별자치시 장군면 봉안리,8m미만,25,월세,100,30,2014
201806,23,세종특별자치시 장군면 봉안리,8m미만,25,월세,100,30,2013
201811,1,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,500",0,2015
201802,4,세종특별자치시 장군면 봉안리,-,25,전세,"3,500",0,2013
201806,4,세종특별자치시 장군면 봉안리,12m미만,25,전세,"3,600",0,2012
201802,10,세종특별자치시 장군면 봉안리,-,25,전세,"4,000",0,2013
201803,12,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2014
201802,13,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,500",0,2015
201803,18,세종특별자치시 장군면 봉안리,8m미만,25,전세,"1,500",0,2014
201808,18,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,500",0,2013
201811,22,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2013
201806,23,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,500",0,2013
201802,26,세종특별자치시 장군면 봉안리,12m미만,25,전세,"3,000",0,2012
201803,26,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2014
201810,27,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,500",0,2016
201803,27,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,500",0,2014
201806,29,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2014
201811,30,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,500",0,2015
201801,11,세종특별자치시 장군면 봉안리,8m미만,28,전세,"3,500",0,2013
201804,24,세종특별자치시 장군면 봉안리,-,28,전세,"6,500",0,2013
201805,29,세종특별자치시 장군면 봉안리,-,28,전세,"4,000",0,2012
201802,1,세종특별자치시 장군면 봉안리,12m미만,30,전세,"4,000",0,2012
201809,3,세종특별자치시 장군면 봉안리,12m미만,30,전세,"4,000",0,2012
201802,3,세종특별자치시 장군면 봉안리,12m미만,30,전세,"4,000",0,2012
201805,4,세종특별자치시 장군면 봉안리,12m미만,30,전세,"4,000",0,2012
201809,6,세종특별자치시 장군면 봉안리,8m미만,30,전세,"3,800",0,2014
201802,8,세종특별자치시 장군면 봉안리,-,30,전세,"4,000",0,2014
201809,12,세종특별자치시 장군면 봉안리,8m미만,30,전세,"4,000",0,2014
201803,19,세종특별자치시 장군면 봉안리,12m미만,30,전세,"4,000",0,2012
201808,24,세종특별자치시 장군면 봉안리,8m미만,30,전세,"3,500",0,2015
201801,29,세종특별자치시 장군면 봉안리,12m미만,30,전세,"3,500",0,2012
201805,1,세종특별자치시 장군면 봉안리,8m미만,32,월세,200,35,2016
201804,2,세종특별자치시 장군면 봉안리,8m미만,32,전세,"4,000",0,2013
201801,2,세종특별자치시 장군면 봉안리,-,33.37,전세,"4,000",0,
201809,29,세종특별자치시 장군면 봉안리,8m미만,36,전세,"5,000",0,2013
201812,4,세종특별자치시 장군면 봉안리,8m미만,40,월세,"1,000",35,2017
201802,4,세종특별자치시 장군면 봉안리,8m미만,40,전세,"4,000",0,2014
201802,4,세종특별자치시 장군면 봉안리,8m미만,40,전세,"4,000",0,2014
201810,9,세종특별자치시 장군면 봉안리,8m미만,40,전세,"5,500",0,2014
201801,26,세종특별자치시 장군면 봉안리,8m미만,40,전세,"4,500",0,2013
201809,26,세종특별자치시 장군면 봉안리,-,40,전세,"5,000",0,2017
201809,27,세종특별자치시 장군면 봉안리,8m미만,40,전세,"5,000",0,2016
201811,28,세종특별자치시 장군면 봉안리,8m미만,40,전세,"6,000",0,2017
201807,21,세종특별자치시 장군면 봉안리,8m미만,42,월세,"2,000",30,2016
201808,3,세종특별자치시 장군면 봉안리,8m미만,42,전세,"4,500",0,2014
201807,11,세종특별자치시 장군면 봉안리,8m미만,42,전세,"5,000",0,2016
201802,12,세종특별자치시 장군면 봉안리,-,42,전세,"5,000",0,2016
201810,18,세종특별자치시 장군면 봉안리,8m미만,45,전세,"7,000",0,2015
201812,21,세종특별자치시 장군면 봉안리,12m미만,46,전세,"7,000",0,2012
201812,21,세종특별자치시 장군면 봉안리,-,46,전세,"7,000",0,2012
201803,9,세종특별자치시 장군면 봉안리,8m미만,50,전세,"2,000",0,2017
201803,11,세종특별자치시 장군면 봉안리,8m미만,50,전세,"8,000",0,2014
201801,15,세종특별자치시 장군면 봉안리,8m미만,50,전세,"7,000",0,2014
201812,21,세종특별자치시 장군면 봉안리,8m미만,50,전세,"7,000",0,2013
201808,7,세종특별자치시 장군면 봉안리,8m미만,52,월세,300,60,2013
201804,1,세종특별자치시 장군면 봉안리,8m미만,52.56,전세,"7,000",0,2013
201802,23,세종특별자치시 장군면 봉안리,8m미만,55,월세,300,60,2016
201807,8,세종특별자치시 장군면 봉안리,8m미만,55,전세,"6,000",0,2013
201803,10,세종특별자치시 장군면 봉안리,8m미만,55,전세,"6,500",0,2014
201810,20,세종특별자치시 장군면 봉안리,8m미만,55,전세,"8,000",0,2016
201805,31,세종특별자치시 장군면 봉안리,-,56.39,전세,"6,500",0,2012
201803,5,세종특별자치시 장군면 봉안리,12m미만,58,전세,"7,500",0,2012
201811,1,세종특별자치시 장군면 봉안리,12m미만,60,전세,"6,800",0,2012
201803,8,세종특별자치시 장군면 봉안리,8m미만,61.58,전세,"9,000",0,2014
201808,31,세종특별자치시 장군면 봉안리,-,79.11,월세,"2,000",40,2018
201805,29,세종특별자치시 장군면 봉안리,-,99.84,전세,"20,000",0,2018
201805,29,세종특별자치시 장군면 봉안리,-,99.84,전세,"20,000",0,
201805,28,세종특별자치시 장군면 봉안리,8m미만,100,전세,"10,000",0,2013
201801,19,세종특별자치시 장군면 봉안리,8m미만,110,전세,"12,000",0,2017
201805,5,세종특별자치시 장군면 봉안리,8m미만,153.44,월세,"2,000",80,2016
201810,30,세종특별자치시 장군면 봉안리,8m미만,165.29,월세,"3,000",200,
201802,28,세종특별자치시 장군면 봉안리,8m미만,195,전세,"15,000",0,2012
201801,6,세종특별자치시 장군면 용현리,8m미만,74.28,전세,"10,000",0,1926
201803,1,세종특별자치시 장군면 은용리,-,20,월세,100,23,2013
201803,19,세종특별자치시 장군면 은용리,8m미만,20,월세,100,27,2013
201810,19,세종특별자치시 장군면 은용리,8m미만,20,월세,100,25,2013
201808,31,세종특별자치시 장군면 은용리,8m미만,20,전세,"5,000",0,2013
201808,31,세종특별자치시 장군면 은용리,8m미만,20,전세,"5,000",0,2013
201811,27,세종특별자치시 장군면 은용리,8m미만,25,월세,100,25,2013
201801,2,세종특별자치시 장군면 은용리,12m미만,25,전세,"3,000",0,2013
201811,15,세종특별자치시 장군면 은용리,8m미만,45,월세,"3,000",25,2013
201812,18,세종특별자치시 장군면 평기리,12m미만,40,월세,100,20,
201810,18,세종특별자치시 장군면 평기리,-,90.46,전세,"7,000",0,
201811,12,세종특별자치시 장군면 하봉리,8m미만,20,월세,"1,000",13,2012
201808,19,세종특별자치시 장군면 하봉리,8m미만,20,월세,"1,000",13,2012
201802,2,세종특별자치시 장군면 하봉리,8m미만,20,전세,"2,500",0,2012
201806,11,세종특별자치시 장군면 하봉리,8m미만,20,전세,"2,500",0,2012
201812,17,세종특별자치시 장군면 하봉리,8m미만,20,전세,"2,500",0,2012
201805,23,세종특별자치시 장군면 하봉리,8m미만,20,전세,"3,000",0,2014
201805,24,세종특별자치시 장군면 하봉리,8m미만,20,전세,"3,500",0,2014
201808,27,세종특별자치시 장군면 하봉리,8m미만,20,전세,"3,500",0,2014
201802,28,세종특별자치시 장군면 하봉리,8m미만,33.4,전세,"4,000",0,2014
201804,5,세종특별자치시 전동면 노장리,8m미만,59.4,월세,100,13,
201810,10,세종특별자치시 전동면 노장리,12m미만,105,월세,0,30,1989
201803,1,세종특별자치시 전동면 송곡리,8m미만,99,전세,"6,000",0,
201811,29,세종특별자치시 전의면 동교리,8m미만,30,전세,500,0,1995
201811,23,세종특별자치시 전의면 동교리,8m미만,33.34,월세,300,16,2013
201803,14,세종특별자치시 전의면 동교리,8m미만,66,월세,500,30,
201809,28,세종특별자치시 전의면 동교리,8m미만,76,전세,"1,800",0,1935
201806,26,세종특별자치시 전의면 동교리,8m미만,88.29,월세,"3,000",50,1981
201808,13,세종특별자치시 전의면 동교리,8m미만,98.33,전세,"3,500",0,2002
201807,22,세종특별자치시 전의면 신흥리,12m미만,48.26,월세,200,25,1940
201810,10,세종특별자치시 전의면 양곡리,12m미만,70,전세,"5,000",0,1990
201805,26,세종특별자치시 전의면 유천리,8m미만,68.43,월세,500,30,1925
201811,1,세종특별자치시 전의면 읍내리,25m미만,33.25,월세,300,25,1941
201805,30,세종특별자치시 전의면 읍내리,12m미만,40,월세,100,20,
201804,24,세종특별자치시 전의면 읍내리,12m미만,50,월세,500,20,1959
201803,23,세종특별자치시 조치원읍 교리,8m미만,20,전세,"3,000",0,2003
201803,29,세종특별자치시 조치원읍 교리,8m미만,20,전세,"3,500",0,2014
201812,29,세종특별자치시 조치원읍 교리,8m미만,20,전세,"3,500",0,2014
201805,20,세종특별자치시 조치원읍 교리,12m미만,23.1,전세,300,0,2014
201807,2,세종특별자치시 조치원읍 교리,25m미만,25,월세,200,30,2013
201807,5,세종특별자치시 조치원읍 교리,25m미만,25,월세,"2,000",12,2015
201802,5,세종특별자치시 조치원읍 교리,-,25,전세,"4,500",0,2017
201809,8,세종특별자치시 조치원읍 교리,25m미만,25,전세,"4,500",0,2017
201807,9,세종특별자치시 조치원읍 교리,25m미만,25,전세,"3,500",0,2013
201808,23,세종특별자치시 조치원읍 교리,25m미만,25,전세,"5,000",0,2017
201802,24,세종특별자치시 조치원읍 교리,8m미만,25,전세,"3,500",0,2014
201804,27,세종특별자치시 조치원읍 교리,25m미만,25,전세,"3,500",0,2013
201801,1,세종특별자치시 조치원읍 교리,25m미만,30,전세,540,0,2014
201801,5,세종특별자치시 조치원읍 교리,-,30,전세,"5,500",0,2013
201810,6,세종특별자치시 조치원읍 교리,25m미만,30,전세,"5,000",0,2013
201801,22,세종특별자치시 조치원읍 교리,-,30,전세,"3,000",0,2003
201805,19,세종특별자치시 조치원읍 교리,8m미만,35,월세,300,38,2013
201803,20,세종특별자치시 조치원읍 교리,8m미만,35,월세,"2,000",35,2017
201808,25,세종특별자치시 조치원읍 교리,25m미만,35,월세,300,40,2014
201812,11,세종특별자치시 조치원읍 교리,8m미만,35,전세,"5,000",0,2014
201805,15,세종특별자치시 조치원읍 교리,25m미만,35,전세,"4,800",0,2015
201801,29,세종특별자치시 조치원읍 교리,8m미만,35,전세,"6,000",0,2017
201809,14,세종특별자치시 조치원읍 교리,25m미만,39.7,전세,"6,000",0,2013
201802,18,세종특별자치시 조치원읍 교리,8m미만,40,월세,"3,000",25,2017
201807,23,세종특별자치시 조치원읍 교리,8m미만,40,월세,300,38,2013
201807,23,세종특별자치시 조치원읍 교리,12m미만,40,전세,"4,000",0,2007
201807,23,세종특별자치시 조치원읍 교리,12m미만,40,전세,"4,000",0,2007
201802,13,세종특별자치시 조치원읍 교리,25m미만,43,전세,"6,000",0,2017
201812,28,세종특별자치시 조치원읍 교리,12m미만,43.68,전세,"6,000",0,1982
201812,28,세종특별자치시 조치원읍 교리,12m미만,43.68,전세,"6,000",0,1982
201803,27,세종특별자치시 조치원읍 교리,8m미만,45,월세,"3,000",45,2017
201801,18,세종특별자치시 조치원읍 교리,8m미만,45,전세,"7,000",0,2017
201809,22,세종특별자치시 조치원읍 교리,25m미만,45,전세,"6,000",0,2017
201803,6,세종특별자치시 조치원읍 교리,8m미만,45.42,월세,500,27,1987
